step,key,shape,compress_dims,snr,mean_sqr,var
2900,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.6696575284004211,4.8240995480260875e-18,4.159936630026744e-17
2900,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.003370710415765643,1.284727942815463e-19,4.629497947015536e-17
2900,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0003170176350977272,1.4712386240058736e-20,4.640873334799365e-17
2900,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0,)",0.2356097251176834,3.604590479661609e-19,6.993524504626016e-20
2900,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.006613308098167181,5.935216785007958e-21,4.2445912348333677e-19
2900,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.005316325929015875,2.2760165360080657e-21,4.2811831201932994e-19
2900,transformer.h.3.ln_1.weight,"(768,)","(0,)",0.004520651418715715,2.391317277780984e-17,5.289762683733995e-15
2900,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0,)",0.25423526763916016,1.645043681740499e-19,1.2254754394047622e-17
2900,transformer.h.3.attn.k_proj.weight,"(768, 768)","(1,)",0.18692262470722198,2.6570338591671765e-20,1.2392684279649002e-17
2900,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0, 1)",0.00010565571574261412,1.3120262883956802e-21,1.2417939758111471e-17
2900,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0,)",0.029791662469506264,4.095640821930944e-19,4.2921607891988555e-18
2900,transformer.h.3.attn.q_proj.weight,"(768, 768)","(1,)",0.005691030528396368,2.5322623879340753e-20,4.676404381703213e-18
2900,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0004764056939166039,2.2388630806383286e-21,4.69948851105773e-18
2900,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0,)",1.6537164449691772,1.1272492338979152e-15,5.638117582907416e-16
2900,transformer.h.3.attn.v_proj.weight,"(768, 768)","(1,)",0.0039986311458051205,6.409802300748404e-18,1.6846506997833955e-15
2900,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0, 1)",0.00265459599904716,4.477196956323905e-18,1.6865832054525562e-15
2900,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0,)",1.0372799634933472,4.278452752087627e-18,1.4325170716860446e-18
2900,transformer.h.3.attn.output_proj.weight,"(768, 768)","(1,)",0.007403459399938583,4.704198438691516e-20,5.663924443422601e-18
2900,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0, 1)",0.005145023111253977,2.923265008932923e-20,5.681733228420561e-18
2900,transformer.h.3.ln_2.weight,"(768,)","(0,)",0.0032880983781069517,1.4148818498601132e-17,4.3030400274338305e-15
2900,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.8290440440177917,1.3711812363544467e-17,4.7078114369451164e-17
2900,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.0033501063007861376,1.758345453675243e-19,6.061410783943626e-17
2900,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0006950952229090035,4.2225450620512396e-20,6.074772066942073e-17
2900,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0,)",0.2147493213415146,1.0366158289385212e-19,5.878572926844619e-20
2900,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.01463304553180933,6.697059014898533e-21,1.5575034160079536e-19
2900,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.00937732309103012,1.5091693181508873e-21,1.609381728334836e-19
2900,transformer.h.4.ln_1.weight,"(768,)","(0,)",0.004443637561053038,3.0363887845245423e-17,6.8331151589046905e-15
2900,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0,)",0.1367698460817337,8.608896700806355e-19,3.73573657434138e-17
2900,transformer.h.4.attn.k_proj.weight,"(768, 768)","(1,)",1.1200023889541626,8.297131423206324e-20,3.813527286123827e-17
2900,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0, 1)",9.388695616507903e-05,3.587857940651111e-21,3.821465903898621e-17
2900,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0,)",0.01800922304391861,8.386448705539181e-19,2.0610993326243024e-17
2900,transformer.h.4.attn.q_proj.weight,"(768, 768)","(1,)",0.0068595982156693935,8.111372507021056e-20,2.1368528639941537e-17
2900,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0, 1)",0.00021056606783531606,4.515615718534274e-21,2.1445125564663947e-17
2900,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0,)",0.8982012867927551,2.711251878998529e-15,1.9758451686981366e-15
2900,transformer.h.4.attn.v_proj.weight,"(768, 768)","(1,)",0.003989888820797205,1.6938187329415698e-17,4.670160623916316e-15
2900,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0, 1)",0.002236999338492751,1.0461635275547022e-17,4.676637461347496e-15
2900,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0,)",1.5272718667984009,1.322785793846113e-17,3.689216019409459e-18
2900,transformer.h.4.attn.output_proj.weight,"(768, 768)","(1,)",0.011706911958754063,2.5412487682489263e-19,1.666295952420093e-17
2900,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0, 1)",0.008722588419914246,1.4628477167968328e-19,1.6770799060659468e-17
2900,transformer.h.4.ln_2.weight,"(768,)","(0,)",0.0032166256569325924,2.133605319822046e-16,6.633054701202581e-14
2900,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.6466150283813477,3.5353758937520507e-17,1.5234982081755122e-16
2900,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.003328037215396762,5.374954479896335e-19,1.8716610426281437e-16
2900,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0005813483148813248,1.0905774085628155e-19,1.8759449117588823e-16
2900,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0,)",0.33852100372314453,2.113357769339335e-20,7.645203886824287e-21
2900,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.03748052939772606,2.7478538071712024e-21,2.6030939284104764e-20
2900,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.023774536326527596,6.683142246352986e-22,2.811050527139289e-20
2900,transformer.h.5.ln_1.weight,"(768,)","(0,)",0.0036517661064863205,1.6199596172280324e-15,4.436099111746611e-13
2900,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0,)",0.1563054472208023,1.2058361864292832e-17,5.798747322837946e-16
2900,transformer.h.5.attn.k_proj.weight,"(768, 768)","(1,)",0.5241556763648987,3.66049051827733e-18,5.882725874997881e-16
2900,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0, 1)",0.0001507156266598031,8.920010702920972e-20,5.918437842845306e-16
2900,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0,)",0.07539940625429153,8.828684627980166e-17,3.551744673108842e-15
2900,transformer.h.5.attn.q_proj.weight,"(768, 768)","(1,)",0.004826821852475405,1.2843401760539346e-17,3.627188627171362e-15
2900,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0, 1)",9.157676686299965e-05,3.3331185914157137e-19,3.639698880285834e-15
2900,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0,)",1.8829468488693237,9.929160765071929e-15,5.178354134247531e-15
2900,transformer.h.5.attn.v_proj.weight,"(768, 768)","(1,)",0.0036223100032657385,5.0896148466424425e-17,1.5056606948640056e-14
2900,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0023293551057577133,3.5108956489596663e-17,1.507239394871098e-14
2900,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0,)",0.6791901588439941,1.3080686791056307e-18,7.162300498106775e-19
2900,transformer.h.5.attn.output_proj.weight,"(768, 768)","(1,)",0.017209021374583244,7.000723560894642e-20,1.954290711363189e-18
2900,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0, 1)",0.01058899238705635,2.1210673511422706e-20,2.003087129673458e-18
2900,transformer.h.5.ln_2.weight,"(768,)","(0,)",0.0029678053688257933,2.0569315003898927e-16,6.930816597722211e-14
2900,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.5607083439826965,8.835218031330355e-17,3.7923647635067193e-16
2900,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.0031399810686707497,1.3085707777374504e-18,4.662802554582636e-16
2900,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0005525464075617492,2.582219282482619e-19,4.6733073513153655e-16
2900,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0,)",0.3485225737094879,4.662762182998865e-21,2.1517467045800382e-20
2900,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.11210530996322632,2.769452591564213e-21,2.3410776839183425e-20
2900,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.018558621406555176,4.770159347466336e-22,2.5703198046949037e-20
2900,transformer.h.6.ln_1.weight,"(768,)","(0,)",0.004143563099205494,1.456077429598724e-16,3.514071019307223e-14
2900,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0,)",0.2231430560350418,3.000579900577635e-20,7.62285811956405e-19
2900,transformer.h.6.attn.k_proj.weight,"(768, 768)","(1,)",1.2164530754089355,1.743178612467943e-20,7.748597327490353e-19
2900,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0, 1)",0.0026560062542557716,2.0987571429548504e-21,7.9019286957120105e-19
2900,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0,)",0.9313138127326965,2.7699019622787438e-18,7.064180333845735e-18
2900,transformer.h.6.attn.q_proj.weight,"(768, 768)","(1,)",0.004664108622819185,3.671899652445212e-20,9.797362921552637e-18
2900,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0012117006117478013,1.1901540084691885e-20,9.822179167109841e-18
2900,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0,)",1.573475956916809,6.409864653622978e-15,3.307570485403845e-15
2900,transformer.h.6.attn.v_proj.weight,"(768, 768)","(1,)",0.0036587195936590433,3.248378962781877e-17,9.684947613851358e-15
2900,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0023496949579566717,2.2779475426191613e-17,9.69465207032805e-15
2900,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0,)",1.8832463026046753,2.451526761951984e-18,7.779668299249376e-19
2900,transformer.h.6.attn.output_proj.weight,"(768, 768)","(1,)",0.012693756259977818,3.3338079947574884e-20,3.196153922191607e-18
2900,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0, 1)",0.00809919461607933,2.5946135499859606e-20,3.2035451945550744e-18
2900,transformer.h.6.ln_2.weight,"(768,)","(0,)",0.0031028955709189177,7.689998384651509e-17,2.4783298040198e-14
2900,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.6882689595222473,4.011321721580772e-17,1.4358500181204954e-16
2900,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.00323093612678349,5.196417367446538e-19,1.8317856431471674e-16
2900,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0006537167937494814,1.2000812582632045e-19,1.8357816534247376e-16
2900,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0,)",1.671085000038147,5.930401527555391e-21,1.6904186055796422e-21
2900,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.07252045720815659,6.538794079778493e-22,6.966944865099215e-21
2900,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.055521417409181595,4.008625593744139e-22,7.219962773931707e-21
2900,transformer.h.7.ln_1.weight,"(768,)","(0,)",0.004569350276142359,2.749124574954841e-16,6.016445208787552e-14
2900,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0,)",0.29566094279289246,6.4796753844641e-20,1.8812132333520387e-18
2900,transformer.h.7.attn.k_proj.weight,"(768, 768)","(1,)",0.4327102601528168,1.9597847415941897e-20,1.92641327715408e-18
2900,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0, 1)",0.0010224900906905532,1.987744496430119e-21,1.9440233320098746e-18
2900,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0,)",1.2050690650939941,1.761224895236934e-18,9.189530755113971e-18
2900,transformer.h.7.attn.q_proj.weight,"(768, 768)","(1,)",0.005386458244174719,4.030976817649921e-20,1.0910448586667268e-17
2900,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0007266342872753739,7.951415002040194e-21,1.0942802101966055e-17
2900,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0,)",1.1306954622268677,2.474566309580207e-15,2.136772958346981e-15
2900,transformer.h.7.attn.v_proj.weight,"(768, 768)","(1,)",0.004690138623118401,1.9252362405014477e-17,4.592084514970203e-15
2900,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0, 1)",0.002445854479447007,1.1251146083004384e-17,4.600088129288809e-15
2900,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0,)",5.818174839019775,6.291846448795919e-19,2.757393388754505e-19
2900,transformer.h.7.attn.output_proj.weight,"(768, 768)","(1,)",0.015651768073439598,1.0725155159909366e-20,8.941990959748037e-19
2900,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0, 1)",0.009521053172647953,8.53457167933511e-21,8.963894702368441e-19
2900,transformer.h.7.ln_2.weight,"(768,)","(0,)",0.0033527452033013105,7.308938941197113e-18,2.1799864617335274e-15
2900,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.8811063766479492,1.2254896669112981e-17,1.8133486475611975e-16
2900,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.003350303741171956,5.361653932634365e-19,1.930536714605014e-16
2900,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.00019499738118611276,3.7742144625172057e-20,1.9355205770573195e-16
2900,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0,)",4.312867641448975,2.884350725145956e-21,1.088237985886357e-21
2900,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.08647055178880692,2.6089351745698415e-22,3.711693906154332e-21
2900,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.057137396186590195,2.147149127298924e-22,3.7578702137184675e-21
2900,transformer.h.8.ln_1.weight,"(768,)","(0,)",0.006366461981087923,1.7780981803211277e-17,2.7929141136850792e-15
2900,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0,)",0.2525487244129181,1.9761052008723813e-21,1.5526643771127757e-20
2900,transformer.h.8.attn.k_proj.weight,"(768, 768)","(1,)",0.6179238557815552,8.519370619992314e-22,1.6650803226220062e-20
2900,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0, 1)",0.01162751205265522,2.0117417208975891e-22,1.7301566570513416e-20
2900,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0,)",0.08835069090127945,5.168951158324142e-20,5.220696475518162e-20
2900,transformer.h.8.attn.q_proj.weight,"(768, 768)","(1,)",0.008131314069032669,1.567542096885562e-21,1.0232893030354384e-19
2900,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0, 1)",0.003978558350354433,4.117200369770924e-22,1.0348472780147916e-19
2900,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0,)",1.306217074394226,2.4136632642440836e-16,1.5205521217058433e-16
2900,transformer.h.8.attn.v_proj.weight,"(768, 768)","(1,)",0.004187701735645533,1.5102341023554284e-18,3.9191105385691166e-16
2900,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0024793290067464113,9.730085220406403e-19,3.924483374432669e-16
2900,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0,)",6.770624160766602,1.9157666564925428e-21,5.931544858375208e-22
2900,transformer.h.8.attn.output_proj.weight,"(768, 768)","(1,)",0.4061891734600067,5.773040109539981e-22,1.9316161721212047e-21
2900,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0, 1)",0.2626582384109497,5.219058310554073e-22,1.9870148568907748e-21
2900,transformer.h.8.ln_2.weight,"(768,)","(0,)",0.003113067476078868,1.1043414561412717e-17,3.5474381458467643e-15
2900,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.3923831880092621,9.309689492435262e-18,3.3734222016202934e-17
2900,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.0033972773235291243,1.3011868983007075e-19,4.29137761459489e-17
2900,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.00068097555777058,2.9291900131877607e-20,4.301461277134157e-17
2900,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0,)",6.391757965087891,1.4462399778534602e-21,4.289805407752689e-22
2900,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.12814342975616455,1.8505496700570726e-22,1.6901655642447963e-21
2900,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.09583573043346405,1.6399641980414098e-22,1.7112242376641074e-21
2900,transformer.h.9.ln_1.weight,"(768,)","(0,)",0.005778007209300995,5.769375661298515e-17,9.985061551458924e-15
2900,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0,)",0.12356766313314438,6.813093310132186e-21,1.6849166306989106e-19
2900,transformer.h.9.attn.k_proj.weight,"(768, 768)","(1,)",0.5035985112190247,1.2176307835314406e-20,1.6312848247203865e-19
2900,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0, 1)",0.007026377599686384,1.223163139528225e-21,1.7408160747785664e-19
2900,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0,)",0.9893291592597961,7.238570169499344e-19,1.798675083879966e-18
2900,transformer.h.9.attn.q_proj.weight,"(768, 768)","(1,)",0.0050879125483334064,9.148863144080838e-21,2.513383121363546e-18
2900,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0012122169137001038,3.0541527699375148e-21,2.5194771677313774e-18
2900,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0,)",1.0168949365615845,4.2126238660560847e-16,4.1758981056499143e-16
2900,transformer.h.9.attn.v_proj.weight,"(768, 768)","(1,)",0.003790586953982711,2.7325713012342257e-18,8.361196159431983e-16
2900,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0017799498746171594,1.4904619007759968e-18,8.373617368207876e-16
2900,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0,)",8.046302795410156,7.502714917728639e-20,2.7600609816065033e-20
2900,transformer.h.9.attn.output_proj.weight,"(768, 768)","(1,)",0.040497075766325,3.1081402393456296e-21,9.951964399755476e-20
2900,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0, 1)",0.025899413973093033,2.5908960839908736e-21,1.0003685806259915e-19
2900,transformer.h.9.ln_2.weight,"(768,)","(0,)",0.002779888454824686,1.9630337622836908e-17,7.061555709614439e-15
2900,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.5753947496414185,3.5442906673677184e-18,8.058632582688623e-18
2900,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.0035759524907916784,3.2978595654412434e-20,1.1569947281346609e-17
2900,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0009906336199492216,1.148287360364068e-20,1.1591444051105637e-17
2900,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0,)",9.662596702575684,7.880686111931313e-22,2.54015357182828e-22
2900,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.2923858165740967,1.98373968311714e-22,8.437099369553729e-22
2900,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.2167840301990509,1.856592092155576e-22,8.564247591604017e-22
2900,transformer.h.10.ln_1.weight,"(768,)","(0,)",0.005903818178921938,1.432816779901488e-17,2.4269323530001774e-15
2900,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0,)",0.10263171046972275,2.9495338094951635e-21,5.813658635804813e-20
2900,transformer.h.10.attn.k_proj.weight,"(768, 768)","(1,)",0.2111877202987671,2.6831339924326387e-21,5.840299021407849e-20
2900,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0, 1)",0.004666659515351057,2.837439527384291e-22,6.080236975245632e-20
2900,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0,)",0.8212260603904724,6.489462611321222e-20,3.4347855510470164e-19
2900,transformer.h.10.attn.q_proj.weight,"(768, 768)","(1,)",0.005011587403714657,1.2484279940506256e-21,4.071247265666755e-19
2900,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0006216142792254686,2.536928960883226e-22,4.081194629520588e-19
2900,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0,)",0.37933221459388733,1.4905790667738618e-16,4.3075280844444167e-16
2900,transformer.h.10.attn.v_proj.weight,"(768, 768)","(1,)",0.003967303317040205,2.086365398998612e-18,5.777243803285119e-16
2900,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0, 1)",0.000981511315330863,5.685327121386951e-19,5.792421574908732e-16
2900,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0,)",8.47594165802002,5.6594760470340496e-21,1.7292770102466154e-21
2900,transformer.h.10.attn.output_proj.weight,"(768, 768)","(1,)",0.03215009346604347,1.6986703430837436e-22,7.218891639661936e-21
2900,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0, 1)",0.02095205709338188,1.5163262176927379e-22,7.237123540467914e-21
2900,transformer.h.10.ln_2.weight,"(768,)","(0,)",0.003014149609953165,2.54654102844901e-17,8.44862171217077e-15
2900,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.32601025700569153,3.1506068761225995e-18,1.9943164095614662e-17
2900,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.003975626081228256,7.454704191753325e-20,2.301924365290746e-17
2900,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.0004840994661208242,1.117428515195725e-20,2.3082622231441272e-17
2900,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0,)",9.930472373962402,8.315075587943756e-21,2.8361234297153437e-21
2900,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.06337634474039078,5.052878008219919e-22,1.0645914649959768e-20
2900,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.04357806220650673,4.656554289436882e-22,1.0685546617941288e-20
2900,transformer.h.11.ln_1.weight,"(768,)","(0,)",0.0022565126419067383,1.2235392246577348e-16,5.4222573561127016e-14
2900,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0,)",0.07291126996278763,1.8264743672926474e-21,4.7884357980875315e-20
2900,transformer.h.11.attn.k_proj.weight,"(768, 768)","(1,)",0.28441011905670166,3.470484323683461e-21,4.624032681990337e-20
2900,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0, 1)",0.005305982660502195,2.62372486503867e-22,4.944842727224238e-20
2900,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0,)",0.36614537239074707,9.201545760306457e-19,4.736419230276079e-18
2900,transformer.h.11.attn.q_proj.weight,"(768, 768)","(1,)",0.0027359637897461653,1.2311275600066931e-20,5.644263187442828e-18
2900,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0003742364060599357,2.1161045098050226e-21,5.654459429263463e-18
2900,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0,)",0.13256235420703888,4.688796407547094e-16,3.955612523458534e-15
2900,transformer.h.11.attn.v_proj.weight,"(768, 768)","(1,)",0.002544242888689041,9.510006994196616e-18,4.414983901742959e-15
2900,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0002469388709869236,1.0923096798618664e-18,4.423400868139825e-15
2900,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0,)",9.318902015686035,1.983989468034169e-19,6.202334003537288e-20
2900,transformer.h.11.attn.output_proj.weight,"(768, 768)","(1,)",0.008150051347911358,1.8414882204763034e-21,2.5858069198956265e-19
2900,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0, 1)",0.005816545337438583,1.5059974157360767e-21,2.5891613957734704e-19
2900,transformer.h.11.ln_2.weight,"(768,)","(0,)",0.0034410443622618914,2.842007031577195e-16,8.259141119496341e-14
2900,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.01736711896955967,3.54238244441262e-17,6.318235594004323e-15
2900,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.004375476390123367,2.321017348189695e-17,6.33044980910373e-15
2900,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",2.095783202094026e-05,1.3315613581345669e-19,6.3535263747187265e-15
2900,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.377821922302246,2.278189339144438e-20,2.2639243509870195e-20
2900,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.046601761132478714,1.1214405229201598e-21,4.429969971054288e-20
2900,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.021680038422346115,9.638359590410988e-22,4.4457300235454105e-20
2900,transformer.ln_f.weight,"(768,)","(0,)",0.0022771921940147877,2.9244100495156786e-14,1.2842175239891063e-11
3000,transformer.wte.weight,"(50304, 768)","(0,)",0.00027174732531420887,7.929192878894488e-18,5.1159976862530376e-14
3000,transformer.wte.weight,"(50304, 768)","(1,)",0.025670025497674942,2.375937475564561e-16,5.0937898376287455e-14
3000,transformer.wte.weight,"(50304, 768)","(0, 1)",8.029952027754916e-07,4.1093470108104916e-20,5.117523700810811e-14
3000,transformer.wpe.weight,"(1024, 768)","(0,)",0.9593293070793152,1.2144540545500676e-20,2.021836212232738e-20
3000,transformer.wpe.weight,"(1024, 768)","(1,)",2.7284839153289795,2.0244056420104807e-20,1.2118851094484649e-20
3000,transformer.wpe.weight,"(1024, 768)","(0, 1)",0.391905814409256,9.11211903810115e-21,2.3250788476488306e-20
3000,transformer.h.0.ln_1.weight,"(768,)","(0,)",0.0246726181358099,1.195575040709065e-15,4.845756567816058e-14
3000,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0,)",0.3099997341632843,1.5883827468211543e-20,9.43229606398425e-19
3000,transformer.h.0.attn.k_proj.weight,"(768, 768)","(1,)",0.5444795489311218,1.413463935628166e-20,9.449788865988215e-19
3000,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0, 1)",0.0007959621725603938,7.628110268128332e-22,9.583508815862006e-19
3000,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0,)",0.01746191829442978,1.3300229193252854e-21,5.839248889770818e-20
3000,transformer.h.0.attn.q_proj.weight,"(768, 768)","(1,)",0.1669967919588089,1.322477218642244e-20,4.649774478029502e-20
3000,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0, 1)",0.004055227618664503,2.412102892902419e-22,5.948131707776939e-20
3000,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0,)",0.38401636481285095,1.858406168143696e-15,8.411775778965208e-15
3000,transformer.h.0.attn.v_proj.weight,"(768, 768)","(1,)",0.0076128109358251095,5.819831693430779e-17,1.0211989301324876e-14
3000,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0, 1)",0.0012572795385494828,1.2896281762738636e-17,1.0257291164442878e-14
3000,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0,)",4.836813449859619,5.613758503531159e-17,1.9543485312880065e-17
3000,transformer.h.0.attn.output_proj.weight,"(768, 768)","(1,)",0.022718289867043495,1.3879456851495436e-18,7.429310098499707e-17
